"Wed, Mar 4, 2020",7:30p,,Box Score,,Memphis Grizzlies,L,,79,118,27,34,L 1,,,/boxscores/202003040BRK.html,MEM,BRK
"Fri, Mar 6, 2020",7:30p,,Box Score,,San Antonio Spurs,W,,139,120,28,34,W 1,,,/boxscores/202003060BRK.html,SAS,BRK
"Sun, Mar 8, 2020",3:00p,,Box Score,,Chicago Bulls,W,,110,107,29,34,W 2,,,/boxscores/202003080BRK.html,CHI,BRK
"Tue, Mar 10, 2020",10:30p,,Box Score,@,Los Angeles Lakers,W,,104,102,30,34,W 3,,,/boxscores/202003100LAL.html,LAL,BRK
"Fri, Jul 31, 2020",2:30p,,Box Score,,Orlando Magic,L,,118,128,30,35,L 1,,,/boxscores/202007310BRK.html,ORL,BRK
"Sun, Aug 2, 2020",2:00p,,Box Score,,Washington Wizards,W,,118,110,31,35,W 1,,,/boxscores/202008020BRK.html,WAS,BRK
"Tue, Aug 4, 2020",1:30p,,Box Score,@,Milwaukee Bucks,W,,119,116,32,35,W 2,,,/boxscores/202008040MIL.html,MIL,BRK
"Wed, Aug 5, 2020",9:00p,,Box Score,@,Boston Celtics,L,,115,149,32,36,L 1,,,/boxscores/202008050BOS.html,BOS,BRK
"Fri, Aug 7, 2020",5:00p,,Box Score,,Sacramento Kings,W,,119,106,33,36,W 1,,,/boxscores/202008070BRK.html,SAC,BRK
"Sun, Aug 9, 2020",9:00p,,Box Score,@,Los Angeles Clippers,W,,129,120,34,36,W 2,,,/boxscores/202008090LAC.html,LAC,BRK
"Tue, Aug 11, 2020",1:00p,,Box Score,@,Orlando Magic,W,,108,96,35,36,W 3,,,/boxscores/202008110ORL.html,ORL,BRK
"Thu, Aug 13, 2020",9:00p,,Box Score,,Portland Trail Blazers,L,,133,134,35,37,L 1,,,/boxscores/202008130BRK.html,POR,BRK
