31,16,5770
33,16,6060
35,16,6690
35,17,6850
35,18,6850
35,20,7180
35,22,7760
37,22,8020
39,22,8270
41,22,8700
41,24,8870
41,26,9230
41,27,9230
41,29,9400
42,29,9430
42,30,10250
42,31,10250
42,33,10610
42,34,10980
42,35,10980
42,37,11180
44,37,11810
46,37,12110
48,37,12620
48,39,12730
48,40,13000
48,41,13000
48,44,13290
50,44,13550
52,44,13740
53,44,13740
53,46,13850
53,47,14010
53,48,14010
53,49,14190
53,51,14390
55,51,14910
55,53,15280
55,55,15810
55,57,16130
56,57,16710
56,59,16970
56,60,17190
56,61,17190
58,61,17690
58,63,17880
60,63,18100
60,65,18220
60,66,18220
61,66,18430
62,66,18430
62,68,19050
63,68,19250
65,68,19420
67,68,19680
67,69,19820
67,70,19820
69,70,19940
69,72,20140
70,72,20390
71,72,20390
71,74,20560
71,77,21260
73,77,21870
73,79,22140
73,81,22380
75,81,22650
75,83,22880
77,83,23490
79,83,23830
79,86,23960
79,88,24540
81,88,25290
81,89,25420
81,90,25420
83,90,25830
83,92,26640
84,92,26820
85,92,26820
85,94,27030
85,95,27670
85,96,27670
85,98,27940
87,98,28510
87,100,28660
2,0,650
2,2,790
2,4,1150
4,4,1310
6,4,1650
8,4,1940
9,4,1940
11,4,2350
11,6,2490
14,6,2850
14,8,3380
15,8,3520
17,8,3750
18,8,4260
19,8,4260
19,9,4680
19,10,4680
19,12,5220
19,14,5500
19,16,5950
21,16,7200
23,16,7480
23,18,8250
25,18,8470
25,20,8620
27,20,8850
28,20,9270
28,22,9590
28,24,9910
30,24,10080
32,24,10390
32,27,10550
34,27,10670
34,28,10760
34,29,10760
34,31,11230
36,31,11410
36,33,11560
38,33,11670
38,34,12250
38,35,12250
40,35,12450
42,35,12700
42,37,12930
42,39,13170
44,39,13670
46,39,14100
48,39,14860
50,39,15280
51,39,15550
52,39,15550
55,39,15790
55,41,15920
57,41,16370
57,42,17070
57,43,17070
57,45,17300
59,45,17870
59,47,18100
61,47,18230
63,47,18440
63,49,18600
63,50,19020
63,51,19020
63,52,19020
63,54,19550
63,55,19900
63,56,19900
63,58,20270
64,58,20440
65,58,20440
65,59,20960
65,60,20960
66,60,21090
67,60,21090
67,61,21130
67,62,21130
69,62,21350
69,64,21370
71,64,21760
71,66,21930
73,66,22110
74,66,22640
74,67,23270
74,68,23870
74,70,24070
76,70,24260
76,71,24370
77,71,25090
78,71,25090
81,71,25400
84,71,26140
84,73,26250
85,73,26410
85,75,26520
85,77,26840
86,77,27110
86,80,27200
87,80,27380
88,80,27380
88,82,27480
90,82,27890
90,85,27970
90,88,28170
90,90,28290
91,90,28420
91,92,28580
93,92,28730
94,92,28790
95,92,28790
0,2,730
2,2,890
2,4,1000
2,7,1340
2,9,1570
3,9,1820
3,10,2040
3,11,2040
3,12,2520
3,13,2520
5,13,2720
7,13,3170
7,14,3400
9,14,3800
9,16,4090
9,18,4540
9,19,4900
12,19,5200
12,21,5650
15,21,5890
18,21,6210
18,23,6430
18,24,6590
18,25,6590
19,25,7090
20,25,7090
20,26,7200
20,27,7200
20,29,7580
20,31,8020
20,33,8410
20,35,8680
22,35,9920
24,35,10210
24,37,10470
25,37,10700
26,37,10700
26,40,11200
28,40,11850
28,42,12990
29,42,13110
30,42,13110
32,42,13530
32,43,13740
32,44,13740
33,44,13820
34,44,13820
34,45,13970
34,46,13970
34,47,14120
35,47,14230
36,47,14990
38,47,15180
40,47,15610
40,49,15810
42,49,16250
42,51,16460
44,51,17180
44,53,17400
47,53,17500
47,55,17750
48,55,18250
48,57,18670
51,57,19230
53,57,19610
53,59,19780
55,59,20260
56,59,20620
57,59,20620
58,59,20620
58,60,20830
58,61,20830
60,61,21080
60,62,21490
62,62,21750
65,62,22380
65,63,24290
65,65,24710
65,66,24710
66,66,25010
67,66,25010
69,66,25420
70,66,25820
70,68,25980
71,68,26190
72,68,26190
72,69,26320
75,69,26380
75,71,26890
77,71,27070
77,72,27210
77,73,27210
77,75,27620
78,75,27860
79,75,27860
79,77,27970
81,77,28460
82,77,28520
82,79,28670
83,79,28690
84,79,28690
84,82,28740
85,82,28750
86,82,28750
0,2,200
0,4,470
1,4,640
2,4,640
2,6,780
2,9,1050
4,9,1210
5,9,1560
6,9,1560
8,9,2000
8,11,2160
8,12,2160
8,14,2450
8,16,2720
10,16,3210
12,16,3510
12,18,3600
14,18,3800
14,19,3930
14,20,3930
16,20,4480
16,22,4820
18,22,5000
18,24,5350
20,24,5580
20,26,5700
20,28,6070
20,30,6940
22,30,7140
23,30,7140
23,33,7570
26,33,7840
28,33,8710
28,35,8880
31,35,9270
33,35,9620
33,37,9770
35,37,9930
35,39,10540
35,41,10880
37,41,11130
37,43,11450
39,43,11620
39,45,11830
40,45,11980
41,45,11980
43,45,12250
45,45,12510
45,46,12720
45,47,12720
47,47,12970
49,47,13200
49,50,13870
51,50,15010
53,50,15320
53,52,15480
54,52,15660
54,54,15760
56,54,15980
56,56,16180
58,56,16400
58,58,16550
58,59,16860
58,60,17010
58,61,17010
60,61,17130
62,61,17660
62,63,18150
63,63,18400
63,65,18730
65,65,19290
65,68,19410
67,68,19660
69,68,20460
69,70,20610
69,72,20940
69,74,21580
69,76,21850
70,76,22490
71,76,22490
71,78,22660
71,80,23430
72,80,23630
73,80,23630
73,82,23730
75,82,23930
76,82,23930
76,84,24010
76,86,24500
76,87,24590
77,87,24690
78,87,24890
78,89,25790
80,89,25980
81,89,26380
82,89,26380
82,90,26900
82,91,26900
83,91,27080
84,91,27080
84,92,27220
84,93,27220
86,93,27350
88,93,27630
88,94,27840
90,94,28170
92,94,28440
92,96,28610
92,97,28670
92,98,28670
0,2,200
1,2,340
2,2,340
2,5,1010
4,5,1220
4,7,1660
4,9,1900
4,11,2150
5,11,2290
6,11,2290
7,11,2710
8,11,2710
8,13,3320
8,15,3700
10,15,4060
12,15,4230
12,16,4800
14,16,5000
16,16,5440
16,19,5620
18,19,5810
19,19,5810
21,19,6220
21,21,6540
21,23,6780
22,23,6930
24,23,7420
24,25,7610
25,25,7800
26,25,7800
26,27,8200
28,27,9390
28,30,9490
28,33,9920
28,36,10540
28,38,11150
30,38,11500
31,38,12060
32,38,12060
32,40,12160
33,40,12360
36,40,13160
36,42,13330
36,45,13690
38,45,14380
40,45,15090
40,47,15340
42,47,15520
42,49,15730
42,51,16020
44,51,16170
45,51,16340
45,54,16810
47,54,17210
47,55,18180
47,56,18180
49,56,18320
50,56,19210
50,58,19430
51,58,19620
52,58,19620
53,58,19770
53,60,19980
55,60,20180
55,62,20430
55,64,21180
55,65,21570
55,66,22270
55,67,22270
56,67,22740
57,67,22740
57,68,22840
58,68,23390
61,68,24510
61,69,26120
61,70,26120
61,72,26880
63,72,27080
64,72,27670
64,74,27820
64,75,28290
64,76,28290
66,76,28430
68,76,28730
2,0,200
2,2,370
2,4,1070
2,6,1420
4,6,1730
6,6,2080
6,8,2260
6,10,2580
8,10,2770
8,12,3020
10,12,3190
10,14,4120
10,16,4500
10,18,4760
11,18,4920
12,18,4920
12,20,5340
12,22,5730
15,22,5930
17,22,6340
17,24,6640
18,24,6830
18,26,7370
18,28,7680
20,28,8340
20,30,8600
20,32,8990
21,32,9530
22,32,9530
22,35,9650
23,35,10050
24,35,10050
24,37,10180
24,39,10470
26,39,10700
29,39,11410
29,41,11570
30,41,11830
30,43,12020
32,43,12300
33,43,12670
34,43,12670
34,45,12800
34,47,13130
36,47,13320
38,47,13620
38,48,13890
38,49,13890
38,51,14220
40,51,14390
42,51,14770
44,51,15770
45,51,16210
45,53,16450
45,55,16690
46,55,16890
46,57,17350
46,59,17800
47,59,18000
49,59,18660
49,61,18910
51,61,19800
51,63,19990
51,66,20430
53,66,20790
55,66,21160
56,66,22170
57,66,22170
57,68,22410
59,68,22810
59,70,23120
61,70,23330
63,70,23780
64,70,24650
65,70,24650
65,72,24800
65,73,24800
65,75,25860
66,75,26180
67,75,26180
67,76,26490
70,76,26610
73,76,27030
75,76,28000
75,77,28180
75,78,28180
75,79,28750
0,2,220
0,4,570
0,6,1710
0,8,2100
2,8,2270
2,10,3050
4,10,3180
4,12,3240
6,12,3380
8,12,3750
10,12,4030
11,12,4030
11,14,4530
12,14,4830
12,15,4990
14,15,5260
16,15,5380
16,17,5620
18,17,5870
18,19,6100
20,19,6320
20,21,6390
22,21,6560
22,22,6720
24,22,7380
24,24,7600
26,24,8030
26,26,8760
26,28,9370
28,28,9730
28,30,10680
28,32,10870
28,33,11250
29,33,11600
31,33,12080
33,33,12320
33,36,12580
35,36,13070
35,38,13890
36,38,13950
37,38,14350
38,38,14540
39,38,14540
41,38,14940
43,38,15300
43,40,15860
43,41,16070
43,42,16070
43,43,16160
43,44,16160
45,44,16360
45,46,16610
47,46,17050
49,46,17290
49,48,17510
49,51,17960
49,54,18290
51,54,19020
52,54,19020
52,56,19240
53,56,19600
54,56,19600
54,58,19830
56,58,20060
57,58,20240
58,58,20240
60,58,20430
60,59,20880
60,60,20880
60,61,20880
61,61,20890
62,61,20890
65,61,21380
67,61,21560
69,61,22090
69,62,22750
69,63,22750
69,64,22930
69,65,22930
70,65,23210
71,65,23210
72,65,23620
72,66,24030
72,67,24030
74,67,24180
75,67,24180
76,67,24480
77,67,24990
78,67,25160
79,67,25180
79,68,25200
79,70,25910
81,70,26210
83,70,26540
83,72,26970
84,72,27050
85,72,27050
85,75,27610
86,75,27800
86,77,27910
88,77,28260
88,80,28340
89,80,28350
89,81,28360
89,82,28360
90,82,28450
91,82,28580
92,82,28580
93,82,28630
94,82,28630
2,0,90
2,2,650
4,2,790
6,2,1340
8,2,1830
10,2,2000
13,2,2680
14,2,2820
16,2,3400
18,2,3670
18,4,4130
21,4,4280
23,4,4640
23,6,4920
25,6,5070
27,6,5320
29,6,5490
29,8,5660
29,11,6000
31,11,6230
31,14,6430
33,14,7080
35,14,7620
35,15,7750
37,15,7860
39,15,8220
40,15,8450
41,15,8450
43,15,9650
45,15,9860
47,15,10740
48,15,11110
49,15,11110
49,17,11520
49,18,11890
49,19,11890
51,19,12050
51,21,12260
51,23,12500
54,23,12680
54,25,12870
54,27,13150
57,27,13420
59,27,13720
59,29,14400
60,29,14520
60,31,14580
62,31,14970
62,33,15180
65,33,15810
67,33,16170
67,35,16650
67,37,17190
70,37,17300
70,39,17630
71,39,17840
72,39,17840
72,41,18120
74,41,18300
76,41,19030
76,43,19310
77,43,19700
79,43,20200
81,43,20410
84,43,20790
84,45,21700
86,45,22370
88,45,22750
90,45,23300
90,47,23810
92,47,23930
93,47,24380
94,47,24380
96,47,24490
96,48,24490
99,48,24870
101,48,25230
101,49,25390
101,50,25390
103,50,25870
105,50,26160
105,52,26300
105,54,26620
107,54,26730
108,54,26730
110,54,26950
112,54,27080
112,57,27150
115,57,27380
115,58,27550
116,58,27660
117,58,27660
117,59,27760
118,59,27890
120,59,28070
122,59,28390
123,59,28490
124,59,28490
0,2,130
1,2,460
2,2,460
2,4,610
2,6,970
2,8,1270
2,9,1570
4,9,1710
4,11,1810
4,13,2160
6,13,2790
6,14,2970
6,15,2970
9,15,3100
11,15,3560
11,17,4500
14,17,4780
14,19,4950
16,19,5200
16,21,5370
18,21,5550
18,23,5910
20,23,6460
20,25,6960
20,27,7510
20,28,7510
22,28,7740
24,28,8960
24,30,9160
26,30,9300
27,30,9760
28,30,9760
28,32,10200
30,32,10730
30,34,10990
30,35,10990
30,37,12250
32,37,12410
34,37,13090
37,37,13450
37,40,13640
37,41,15440
37,42,15440
38,42,15630
39,42,15630
39,44,15770
41,44,15890
41,46,16050
42,46,16140
43,46,16140
45,46,16390
48,46,16700
48,48,17340
50,48,17520
50,50,17730
52,50,17870
52,52,18040
55,52,18200
55,54,18440
55,55,19080
55,56,19080
55,57,19480
55,58,19480
57,58,20560
57,61,20730
57,63,21140
59,63,22500
59,65,22700
61,65,23360
61,68,24350
63,68,24610
63,70,24950
63,72,25160
65,72,25340
65,74,25560
67,74,25790
68,74,25790
68,76,26230
70,76,26350
72,76,26790
72,77,27130
72,78,27130
73,78,27750
74,78,27750
76,78,28160
76,79,28640
77,79,28680
77,80,28730
77,81,28770
77,82,28770
2,0,890
2,2,1410
2,5,1690
5,5,2460
7,5,3560
9,5,3720
9,7,4080
11,7,4310
11,9,4640
13,9,4850
13,11,5040
14,11,5160
15,11,5160
15,13,5500
17,13,6280
17,15,6400
20,15,6940
20,16,7170
20,17,7200
22,17,7840
24,17,8120
24,19,8360
26,19,8570
29,19,8690
29,21,8970
31,21,9230
31,23,9370
31,25,9670
33,25,10050
33,27,10440
33,28,10750
34,28,10780
34,29,10910
36,29,11140
36,31,11280
38,31,11530
38,33,11680
38,34,11680
38,37,11940
40,37,12090
41,37,12390
42,37,12390
44,37,12580
44,39,12720
46,39,12980
46,41,13110
48,41,13490
49,41,13490
49,43,13820
49,44,14140
51,44,14380
51,46,14520
51,48,14920
51,49,14990
51,50,14990
51,53,15140
53,53,15280
53,55,15440
55,55,16370
57,55,16620
57,57,17150
57,58,17340
59,58,17760
59,59,17890
61,59,18070
61,61,18180
63,61,18700
63,64,18940
64,64,19090
65,64,19090
67,64,19410
68,64,19820
69,64,19820
71,64,20030
71,65,20170
74,65,20310
76,65,20950
76,67,21150
78,67,21340
78,69,21850
78,71,22210
80,71,22720
80,72,22880
80,73,22880
83,73,23020
83,76,23100
83,78,23430
86,78,23520
87,78,23860
87,80,24150
88,80,24650
89,80,24650
89,82,24750
91,82,25330
91,84,25490
91,86,25650
93,86,25860
95,86,26110
95,87,26500
95,88,26500
97,88,27360
97,91,27540
97,93,28220
99,93,28450
99,95,28480
100,95,28500
100,97,28590
101,97,28610
101,98,28680
101,99,28680
102,99,28690
103,99,28690
104,99,28770
105,99,28770
2,0,1040
2,2,1270
2,4,1450
5,4,1600
7,4,2230
10,4,2460
12,4,2720
14,4,3490
16,4,3780
16,6,3970
16,8,4430
16,10,4760
16,12,5040
16,13,5340
16,14,5340
18,14,5480
18,16,6100
18,18,6420
19,18,6610
20,18,6610
20,20,6680
20,21,6680
20,22,6790
21,22,7460
22,22,7460
23,22,7730
23,24,7860
23,25,8060
23,26,8060
25,26,8590
25,27,8740
25,28,9760
25,29,9760
27,29,9970
27,31,10290
29,31,10510
32,31,10860
32,33,11120
32,35,11220
32,36,11550
34,36,11660
34,37,11870
34,38,12070
34,40,12880
35,40,14050
35,42,14930
35,44,15360
36,44,15480
38,44,15940
40,44,16640
40,46,16860
42,46,17350
44,46,17410
44,47,17710
44,48,17710
45,48,18210
46,48,18210
48,48,18610
49,48,19250
52,48,19500
52,50,19770
54,50,20070
54,52,20320
54,53,20320
56,53,20560
58,53,20830
58,55,21010
58,56,21440
60,56,21770
60,58,21900
60,59,21900
62,59,22120
64,59,22370
64,60,22540
66,60,23690
67,60,24060
68,60,24060
68,62,24230
68,64,24970
68,65,24970
69,65,25760
70,65,25760
70,67,25870
70,69,26360
70,71,26660
71,71,26870
72,71,26950
73,71,26950
73,72,27110
73,73,27110
73,75,27450
73,77,27900
74,77,28090
74,79,28280
74,80,28470
74,81,28470
74,82,28550
0,2,220
2,2,340
2,3,560
2,4,560
4,4,660
4,6,1030
6,6,1190
6,9,1470
6,11,1750
8,11,1920
10,11,2440
10,13,2640
12,13,2820
12,14,3070
12,16,3380
12,18,4040
15,18,4260
18,18,4570
18,20,4830
20,20,4950
22,20,5360
22,22,5530
22,23,5730
22,24,5730
24,24,5820
25,24,5820
25,26,6750
25,27,6970
25,28,6970
27,28,7310
28,28,7310
28,31,7760
30,31,8100
32,31,8330
32,33,8860
32,35,9220
32,37,9460
34,37,9960
34,39,10460
36,39,11080
36,41,11390
36,43,11910
39,43,12520
41,43,13460
41,45,13710
41,47,14000
42,47,14080
43,47,14080
44,47,14580
45,47,14580
45,50,14740
46,50,14920
47,50,14920
49,50,15280
51,50,15830
51,52,16420
51,53,16420
51,55,16710
53,55,16930
55,55,17290
58,55,17830
58,56,18170
58,57,18170
60,57,18280
60,59,18730
62,59,19300
62,61,19660
64,61,19870
65,61,20100
67,61,20620
67,64,20700
67,65,20860
68,65,20990
69,65,20990
70,65,21200
71,65,21200
71,66,21730
71,67,22090
73,67,22920
73,69,23030
73,71,23260
75,71,23390
75,73,23720
75,75,24060
77,75,24180
77,77,24390
78,77,24610
79,77,24610
79,79,24730
81,79,24990
83,79,26020
84,79,26020
86,79,26410
86,80,26630
86,81,26630
87,81,26720
88,81,26720
88,83,27270
90,83,27500
91,83,27500
92,83,27840
93,83,27840
93,84,27920
93,85,27920
96,85,28080
96,87,28180
97,87,28210
98,87,28210
98,88,28720
98,89,28720
0,2,660
0,5,1630
1,5,1840
3,5,2000
3,7,2550
3,10,2850
3,12,3170
3,14,3390
5,14,3650
7,14,4110
7,16,4430
7,19,4860
7,21,5810
9,21,5970
10,21,6260
10,23,7040
12,23,7480
12,25,7950
15,25,8130
17,25,8730
19,25,9150
19,27,9470
20,27,9640
21,27,9640
21,29,9850
23,29,10550
23,31,10920
24,31,11290
24,32,11890
24,33,11890
26,33,12280
26,35,12540
28,35,12740
28,38,12910
29,38,13090
29,41,13260
31,41,13480
31,43,13640
33,43,13830
33,45,14360
36,45,14400
38,45,14570
38,47,15410
38,48,15510
40,48,15570
41,48,15900
42,48,15900
44,48,15930
45,48,15930
45,50,16690
47,50,16830
49,50,18030
51,50,18250
51,52,18440
52,52,18650
53,52,18650
54,52,19240
55,52,19240
55,55,19630
55,57,19990
57,57,20380
59,57,20870
59,59,21090
61,59,21230
62,59,21230
65,59,21580
65,60,21780
65,61,21780
67,61,21940
69,61,23230
69,64,23630
71,64,24260
71,65,24600
72,65,24720
73,65,24720
73,67,24870
73,68,24870
75,68,25120
75,69,25560
75,70,26080
77,70,26210
77,72,26940
79,72,27260
79,73,27500
79,74,27500
79,75,27750
79,76,27750
81,76,28200
81,77,28320
81,78,28320
81,79,28780
82,79,28800
0,2,160
3,2,650
3,3,760
3,4,760
5,4,990
7,4,1350
9,4,1860
9,6,2240
9,7,2550
9,8,2550
11,8,2720
11,10,2850
13,10,3210
16,10,3520
18,10,3740
20,10,4170
22,10,5170
24,10,5390
25,10,6300
27,10,6870
28,10,7080
30,10,7440
30,12,7620
32,12,7880
34,12,8050
34,14,8210
34,15,8210
34,17,8450
36,17,8680
36,19,8820
38,19,9050
38,21,9240
39,21,9440
39,23,9620
40,23,9740
41,23,9740
41,24,9900
43,24,10080
44,24,10660
44,27,11140
46,27,11670
48,27,11880
48,29,12470
50,29,12660
50,31,12810
51,31,12940
52,31,12940
52,33,13080
54,33,13330
56,33,13620
57,33,13620
57,35,13790
59,35,14050
59,38,14130
61,38,14380
61,41,14680
61,43,15240
64,43,15660
67,43,15970
67,45,16160
67,47,16510
67,49,16990
70,49,17510
70,50,18140
70,51,18140
72,51,18330
75,51,18670
76,51,18890
77,51,18890
77,52,19580
77,53,19580
79,53,19760
81,53,20240
83,53,20560
85,53,20780
85,54,21060
87,54,21200
87,56,21300
88,56,21360
89,56,21360
89,57,21780
91,57,22790
91,59,23030
91,61,23350
91,63,24040
93,63,24340
93,64,24400
93,65,24400
95,65,24580
97,65,24750
97,67,24910
99,67,25180
102,67,25430
104,67,25600
104,69,25650
104,70,26330
104,71,26330
106,71,26530
106,73,26760
108,73,27000
108,75,27160
110,75,27300
112,75,27580
114,75,27810
116,75,28190
118,75,28620
120,75,28760
2,0,410
3,0,410
5,0,1260
5,2,1460
5,4,1720
7,4,1860
8,4,3150
9,4,3150
12,4,3740
12,6,4150
14,6,4650
16,6,5110
17,6,5170
18,6,5170
18,8,5240
20,8,5570
20,11,5860
22,11,6050
23,11,6330
24,11,6330
26,11,6740
26,12,7190
28,12,7340
30,12,7950
30,13,8350
30,14,8350
32,14,8490
34,14,8870
34,16,9110
34,17,9570
36,17,10160
37,17,10160
37,19,10340
37,21,10630
37,23,11260
39,23,11380
39,24,12360
39,25,12360
41,25,12490
41,27,12660
41,28,12660
44,28,12900
44,30,14360
47,30,14400
49,30,15670
49,32,15930
52,32,16110
52,33,16350
54,33,17040
54,34,17280
54,36,17450
54,37,17450
55,37,17640
56,37,17640
56,38,17800
56,39,17800
58,39,17910
60,39,18210
61,39,18210
61,41,18390
64,41,19040
64,44,19530
67,44,19740
67,46,20290
67,48,20640
68,48,20820
71,48,20850
71,50,21130
72,50,21350
72,52,21750
72,53,22550
75,53,23060
75,56,23540
77,56,23650
79,56,24000
79,58,24190
79,60,24520
79,61,25540
79,62,25540
81,62,25720
81,64,25860
82,64,26190
82,66,27700
82,67,28230
83,67,28310
83,69,28470
84,69,28500
85,69,28500
0,2,160
0,4,570
3,4,750
6,4,1130
8,4,1370
8,6,1560
8,8,2300
10,8,2490
12,8,2880
13,8,2880
15,8,3130
15,10,3290
15,12,3590
15,14,3880
17,14,4510
17,16,4700
19,16,4980
19,18,5140
22,18,5330
22,20,5490
22,22,5760
24,22,5920
24,24,6050
25,24,6190
26,24,6190
26,26,6390
29,26,6650
31,26,6920
31,28,7110
33,28,7430
33,30,7730
33,31,7730
34,31,8960
35,31,8960
35,33,9120
35,35,9400
35,36,9790
37,36,10040
38,36,10210
39,36,10970
39,38,11090
39,39,11090
39,41,11610
39,43,12140
39,44,12640
39,46,12870
41,46,13060
41,48,13230
44,48,13720
46,48,13970
46,49,14130
46,50,14130
48,50,14590
48,52,14810
50,52,15030
50,54,15550
52,54,15740
53,54,15960
55,54,16200
55,56,16400
57,56,16590
57,58,16780
59,58,16950
59,60,17130
59,62,17420
62,62,17660
62,63,17900
62,64,17900
65,64,18150
65,65,18330
65,66,18330
66,66,18520
66,68,18660
69,68,18810
69,70,19060
70,70,19270
71,70,19270
73,70,19470
73,71,19650
74,71,19950
75,71,19950
77,71,20160
77,73,20360
77,75,20770
78,75,21010
80,75,21320
80,76,21840
82,76,22540
82,78,23970
84,78,24190
84,80,24390
86,80,24520
86,81,24700
87,81,24880
88,81,25100
89,81,25100
92,81,25820
93,81,26240
93,84,26590
96,84,26780
96,85,26950
96,86,26950
98,86,27070
98,87,27180
98,88,27180
99,88,27600
99,90,27690
100,90,27790
101,90,27790
101,92,27900
102,92,27930
103,92,27930
103,93,28040
104,93,28250
105,93,28250
105,96,28390
106,96,28420
107,96,28420
107,98,28530
108,98,28550
109,98,28550
109,101,28730
1,0,180
2,0,180
4,0,430
4,2,610
6,2,970
6,4,1630
6,6,1650
8,6,1880
10,6,2190
10,9,2340
12,9,2520
14,9,2850
14,11,2930
14,13,3280
16,13,3520
16,15,3760
17,15,3900
19,15,4220
19,16,4300
19,17,4300
21,17,4450
21,19,4840
23,19,5050
23,21,5380
25,21,5560
27,21,5850
27,24,6050
29,24,6540
31,24,6810
31,26,6910
31,29,7200
31,30,7660
31,31,7660
33,31,7820
35,31,8180
35,34,8600
37,34,8790
37,35,9380
37,36,9380
37,37,9670
37,38,9670
37,39,10080
38,39,10250
39,39,10250
40,39,10600
41,39,10600
41,41,10840
41,43,11190
41,44,11410
41,47,11650
43,47,11940
43,49,12170
46,49,12390
47,49,12630
48,49,12630
48,51,13000
50,51,13180
53,51,13540
53,52,14480
55,52,14650
55,55,14860
55,57,15340
56,57,16170
57,57,16170
57,59,16410
59,59,16900
59,62,17050
61,62,17230
63,62,17510
63,64,18020
65,64,18190
65,65,18390
65,66,18390
65,68,18540
66,68,18770
67,68,18770
67,70,19320
67,72,19570
69,72,19860
71,72,20660
73,72,21310
74,72,21310
74,75,21430
75,75,21880
76,75,21880
76,78,22320
77,78,22560
78,78,22560
80,78,22890
81,78,22890
83,78,23560
83,81,24210
84,81,24590
86,81,25030
86,84,25370
87,84,25530
88,84,25530
90,84,25960
90,86,26240
90,88,26630
92,88,26810
92,89,27110
94,89,27320
96,89,28010
96,92,28110
97,92,28140
98,92,28140
99,92,28310
101,92,28450
103,92,28680
0,2,240
2,2,490
2,4,570
5,4,950
5,6,1080
7,6,1300
7,8,1480
9,8,1650
11,8,2050
11,10,2270
13,10,2450
15,10,2810
15,13,3030
17,13,3200
19,13,3470
19,16,3740
19,18,4150
19,20,4420
20,20,4630
21,20,4630
22,20,4820
24,20,5220
26,20,5640
28,20,5950
29,20,6180
31,20,6530
31,21,6770
34,21,6970
37,21,7370
37,23,7520
40,23,7760
40,25,8040
40,26,8040
40,28,8290
40,30,8920
40,31,8920
42,31,9540
43,31,9820
44,31,9820
44,34,9940
46,34,10120
46,36,10390
46,39,10630
47,39,10870
48,39,10870
48,41,10980
49,41,11160
49,42,11230
49,43,11230
50,43,11370
50,45,11510
52,45,11600
52,47,11980
52,48,12250
52,50,12470
53,50,12830
54,50,12830
57,50,13090
59,50,13530
59,52,13820
60,52,13920
62,52,14080
62,53,14530
62,54,14530
64,54,14920
65,54,14920
65,56,15240
65,59,15660
66,59,15800
66,60,15970
66,61,16420
66,62,16420
67,62,16790
69,62,17060
69,63,17180
71,63,17340
71,65,17490
73,65,17880
73,67,18520
73,69,19110
75,69,19230
75,71,19500
75,72,19760
76,72,20010
77,72,20010
77,73,20170
77,74,20170
77,75,20170
79,75,20330
81,75,20910
82,75,21260
83,75,21260
85,75,21580
85,77,21690
88,77,21940
88,78,22110
88,81,22700
90,81,23090
90,83,23180
90,85,23480
91,85,23710
92,85,23710
94,85,23920
97,85,24420
97,87,25090
98,87,25290
98,88,25360
98,89,25360
98,91,25570
100,91,25810
102,91,26210
102,93,26380
103,93,26800
104,93,26800
104,96,26970
106,96,27450
107,96,27800
108,96,27800
108,97,28220
108,98,28220
110,98,28420
111,98,28420
2,0,380
5,0,660
5,3,1070
7,3,1230
9,3,1860
9,6,2130
11,6,2370
11,8,2530
13,8,2910
13,9,3500
13,10,3500
15,10,3660
17,10,3990
17,12,4180
19,12,4610
21,12,5300
21,13,5490
21,14,5490
23,14,5650
25,14,6440
25,16,6900
25,17,6900
26,17,7040
27,17,7190
28,17,7190
30,17,7430
30,19,7580
31,19,7800
32,19,7800
34,19,8210
36,19,8850
36,21,9320
36,23,9640
36,24,9640
36,26,9950
39,26,10360
42,26,10860
45,26,11130
45,28,11350
45,29,11350
45,31,11570
47,31,11710
50,31,12050
53,31,12640
53,32,12930
53,34,13480
55,34,13690
55,36,13840
55,38,14020
55,40,14260
55,42,14860
57,42,15020
57,43,15470
57,44,15470
57,46,15590
57,47,16220
58,47,16490
58,49,16610
61,49,17230
61,50,17420
61,51,17420
62,51,17610
63,51,17610
63,53,18160
63,56,18680
65,56,18920
66,56,19020
66,58,19660
66,59,19660
68,59,19730
68,61,20290
70,61,20440
70,62,20850
70,63,21140
70,64,21140
73,64,21350
73,66,21490
73,68,22420
73,70,23010
73,72,23350
74,72,23830
75,72,23830
76,72,24020
77,72,24020
77,75,24530
77,77,24780
77,79,25050
78,79,25260
79,79,25260
79,81,25600
81,81,25770
82,81,25770
82,83,26240
85,83,26410
86,83,26410
86,85,26810
87,85,26960
88,85,26960
89,85,27490
90,85,27490
90,86,27810
90,87,27810
92,87,27940
94,87,28250
94,90,28300
95,90,28580
95,93,28620
96,93,28630
97,93,28630
98,93,28740
2,0,360
3,0,570
3,2,1570
3,4,1930
3,5,2400
5,5,2550
7,5,2740
9,5,3300
10,5,3820
11,5,3820
11,7,4240
13,7,4420
13,9,4660
13,11,4870
16,11,5090
18,11,5290
18,12,5370
20,12,5620
20,15,5800
22,15,5960
22,17,6220
24,17,6440
26,17,6910
26,18,7020
28,18,7170
28,20,7300
28,21,7300
30,21,7470
30,23,7600
31,23,7740
32,23,7740
32,26,7980
32,28,8370
33,28,8540
34,28,8700
35,28,8700
35,30,8850
36,30,9310
37,30,9310
39,30,9640
40,30,9640
40,31,9720
40,32,9720
41,32,9860
41,35,10270
43,35,10480
43,37,10620
45,37,10760
45,38,11070
46,38,11080
47,38,11080
47,39,11170
47,40,11170
49,40,11340
49,41,11540
50,41,11670
51,41,11670
